latitude,longitude,brightness,scan,track,acq_date,confidence,frp,type
-23.1672,131.2257,380.3,1,1,18/10/2023,100,136.4,0
-23.1658,131.2358,384.4,1,1,18/10/2023,100,155.4,0
-23.175,131.2373,360.9,1,1,18/10/2023,100,66.9,0
-19.9083,130.4736,383.5,1,1,18/10/2023,100,159.3,0
-19.9097,130.4637,367.2,1,1,18/10/2023,100,94.8,0
-19.8886,130.4807,421,1,1,18/10/2023,100,418,0
-19.8781,130.4892,362.9,1,1,18/10/2023,100,87.2,0
-19.8795,130.4793,418.6,1,1,18/10/2023,100,399.4,0
-19.8662,130.232,396.7,1.1,1,18/10/2023,100,239.9,0
-19.4461,133.0394,407.8,1,1,18/10/2023,100,296.9,0
-19.5047,132.3389,374.5,1,1,18/10/2023,100,112.3,0
-19.9901,130.7403,369.6,1,1,18/10/2023,100,101.3,0
-19.9914,130.7305,420.1,1,1,18/10/2023,100,396.3,0
-20.0453,130.0791,361.8,1.1,1,18/10/2023,100,87.5,0
-20.0467,130.0688,380.9,1.1,1,18/10/2023,100,163.4,0
-19.9991,130.7418,362.6,1,1,18/10/2023,100,77.2,0
-20.0328,130.767,378.7,1,1,18/10/2023,100,133.3,0
-20.2282,130.2237,365.4,1.1,1,18/10/2023,100,87.9,0
-20.2268,130.2339,394.7,1.1,1,18/10/2023,100,221.9,0
-20.2254,130.2441,372.4,1.1,1,18/10/2023,100,110.7,0
-20.224,130.2542,373.3,1.1,1,18/10/2023,100,114.7,0
-20.1251,130.9671,367.3,1,1,18/10/2023,100,88.1,0
-20.2309,130.2505,397.8,1.1,1,18/10/2023,100,239.7,0
-19.1957,132.0595,370.5,1,1,18/10/2023,100,102.4,0
-19.1867,132.0581,382.4,1,1,18/10/2023,100,149.2,0
-19.0758,132.7423,366.2,1,1,18/10/2023,100,91.9,0
-19.3442,130.4303,393,1,1,18/10/2023,100,201.6,0
-19.0937,132.1229,370.3,1,1,18/10/2023,100,95.3,0
-19.0904,131.9582,362.2,1,1,18/10/2023,100,73.4,0
-19.0438,131.839,387.6,1,1,18/10/2023,100,171.3,0
-19.0452,131.8296,368.9,1,1,18/10/2023,100,96.9,0
-18.9372,132.3144,406.5,1,1,18/10/2023,100,273,0
-18.9453,131.9414,362.3,1,1,18/10/2023,100,73.4,0
-18.9219,131.6624,362,1,1,18/10/2023,100,75.8,0
-18.9018,131.6111,373.1,1,1,18/10/2023,100,112.4,0
-18.8929,131.6097,372.5,1,1,18/10/2023,100,110.6,0
-18.869,131.7115,360,1,1,18/10/2023,100,70.3,0
-18.8525,131.6992,376.1,1,1,18/10/2023,100,124.1,0
-18.8374,131.6775,365.8,1,1,18/10/2023,100,87.9,0
-18.8282,131.6694,375.6,1,1,18/10/2023,100,123.9,0
-18.7693,131.9483,385.6,1,1,18/10/2023,100,155.8,0
-18.7706,131.9389,366,1,1,18/10/2023,100,85,0
-18.7953,131.7698,362.7,1,1,18/10/2023,100,74.4,0
-18.7603,131.9468,386.8,1,1,18/10/2023,100,159.9,0
-18.7617,131.9374,396.2,1,1,18/10/2023,100,214.9,0
-18.7631,131.928,363.1,1,1,18/10/2023,100,79.8,0
-18.7514,131.9454,360.3,1,1,18/10/2023,100,68.4,0
-18.7527,131.936,380.1,1,1,18/10/2023,100,139.7,0
-18.7541,131.9266,365.7,1,1,18/10/2023,100,90.4,0
-18.7438,131.9345,367.2,1,1,18/10/2023,100,94.2,0
-18.7726,131.7372,369.9,1,1,18/10/2023,100,97.3,0
-18.7944,131.5871,365.4,1,1,18/10/2023,100,84,0
-18.7321,131.9518,361.4,1,1,18/10/2023,100,70.6,0
-18.7335,131.9424,418.9,1,1,18/10/2023,100,370.4,0
-18.7841,131.595,363.3,1,1,18/10/2023,100,79.7,0
-18.7854,131.5856,375.7,1,1,18/10/2023,100,119,0
-18.7868,131.5762,376.5,1,1,18/10/2023,100,121.2,0
-18.7752,131.5936,399.6,1,1,18/10/2023,100,236.5,0
-18.7765,131.5842,415.3,1,1,18/10/2023,100,341.7,0
-18.7779,131.5748,441.9,1,1,18/10/2023,100,596.4,0
-18.7792,131.5654,380.4,1,1,18/10/2023,100,139.3,0
-18.7417,131.761,366,1,1,18/10/2023,100,86,0
-18.7676,131.5827,418.2,1,1,18/10/2023,100,368.6,0
-18.7689,131.5733,421.8,1,1,18/10/2023,100,395.8,0
-18.7703,131.564,434,1,1,18/10/2023,100,510.9,0
-18.7328,131.7596,380.9,1,1,18/10/2023,100,142.1,0
-18.7614,131.5625,446,1,1,18/10/2023,100,645.3,0
-18.7627,131.5531,439.5,1,1,18/10/2023,100,568.2,0
-18.7641,131.5438,430.7,1,1,18/10/2023,100,478.2,0
-18.7654,131.5344,384,1,1,18/10/2023,100,153.2,0
-18.7668,131.525,400.1,1,1,18/10/2023,100,238.7,0
-18.7532,131.5555,394,1,1,18/10/2023,100,207.5,0
-18.7546,131.5462,381,1,1,18/10/2023,100,145.6,0
-18.7573,131.5274,405.3,1,1,18/10/2023,100,273.3,0
-18.7586,131.518,393.3,1,1,18/10/2023,100,199.6,0
-18.7483,131.5259,376.4,1,1,18/10/2023,100,126.1,0
-18.7497,131.5166,466.7,1,1,18/10/2023,100,937.4,0
-18.751,131.5072,441.7,1,1,18/10/2023,100,594.8,0
-18.7524,131.4978,370.3,1,1,18/10/2023,100,102,0
-18.7551,131.479,362.8,1,1,18/10/2023,100,79.8,0
-18.7565,131.4696,364.2,1,1,18/10/2023,100,86.4,0
-18.7421,131.5057,432.3,1,1,18/10/2023,100,496.4,0
-18.7435,131.4963,476.4,1,1,18/10/2023,100,1106.8,0
-18.7448,131.487,416.6,1,1,18/10/2023,100,355.9,0
-18.7462,131.4776,440.2,1,1,18/10/2023,100,581.4,0
-18.7475,131.4682,473,1,1,18/10/2023,100,1047.4,0
-18.7489,131.4588,385.3,1,1,18/10/2023,100,166.3,0
-18.7345,131.4949,363.9,1,1,18/10/2023,100,88.4,0
-18.7359,131.4855,485.2,1,1,18/10/2023,100,1275.5,0
-18.7372,131.4761,463.4,1,1,18/10/2023,100,890.5,0
-18.5667,131.0613,361.9,1,1,18/10/2023,100,77.7,0
-18.8055,129.2011,365,1.1,1.1,18/10/2023,100,92.7,0
-18.7959,129.1997,371.7,1.1,1.1,18/10/2023,100,122.5,0
-18.7878,129.1875,363.9,1.1,1.1,18/10/2023,100,94,0
-17.5537,136.7541,373.8,1.8,1.3,18/10/2023,100,250,0
-17.5473,136.7473,360.4,1.8,1.3,18/10/2023,100,149.9,0
-18.9699,123.973,365.7,2.6,1.6,18/10/2023,100,329.6,0
-18.958,123.1922,371.9,3,1.6,18/10/2023,100,500.6,0
-18.6529,125.9681,366.8,1.8,1.3,18/10/2023,100,199.8,0
-18.6548,125.9507,375.2,1.8,1.3,18/10/2023,100,268.4,0
-18.6466,125.9604,367.5,1.8,1.3,18/10/2023,100,209.6,0
-18.9546,123.2132,362.5,3,1.6,18/10/2023,100,356.9,0
-18.945,122.5472,385,3.4,1.7,18/10/2023,100,914.3,0
-18.9499,122.5431,389.3,3.4,1.7,18/10/2023,100,1031.8,0
-16.5464,136.6606,361.4,1.8,1.3,18/10/2023,100,162.8,0
-17.4389,127.2567,385.9,1.4,1.2,18/10/2023,100,272.1,0
-17.4404,127.244,389.8,1.4,1.2,18/10/2023,100,306.3,0
-17.4298,127.2432,380.1,1.4,1.2,18/10/2023,100,228.3,0
-17.4176,127.2548,360.5,1.4,1.2,18/10/2023,100,109.1,0
-17.3649,127.1986,383.1,1.4,1.2,18/10/2023,100,253.1,0
-17.3526,127.2104,402,1.4,1.2,18/10/2023,100,418.1,0
-17.3543,127.1971,404.9,1.4,1.2,18/10/2023,100,455.2,0
-16.0601,135.7175,376.3,1.6,1.2,18/10/2023,100,229.7,0
-16.7675,130.573,363.2,1,1,18/10/2023,100,76.4,0
-16.7688,130.5637,374.2,1,1,18/10/2023,100,112.3,0
-17.1751,127.5838,361.5,1.4,1.2,18/10/2023,100,106.5,0
-15.9699,135.4293,374.6,1.5,1.2,18/10/2023,100,217.1,0
-15.8959,135.6659,377.9,1.6,1.2,18/10/2023,100,239.4,0
-15.8965,135.6602,369.2,1.6,1.2,18/10/2023,100,180.1,0
-15.8855,135.6581,371.6,1.6,1.2,18/10/2023,100,201.4,0
-15.8873,135.5106,386.9,1.6,1.2,18/10/2023,100,314.1,0
-15.8897,135.4962,373.8,1.5,1.2,18/10/2023,100,211.1,0
-16.5994,130.789,398,1,1,18/10/2023,100,216.5,0
-16.6007,130.7796,411.4,1,1,18/10/2023,100,304.7,0
-16.5918,130.7783,400.2,1,1,18/10/2023,100,229.3,0
-16.5931,130.769,362.3,1,1,18/10/2023,100,69.3,0
-15.7592,135.7201,388.1,1.6,1.2,18/10/2023,100,340.2,0
-15.748,135.7181,364.7,1.6,1.2,18/10/2023,100,161.2,0
-15.7506,135.7031,381,1.6,1.2,18/10/2023,100,279.2,0
-15.7208,135.7437,363.6,1.6,1.3,18/10/2023,100,153.6,0
-15.7233,135.7289,419.9,1.6,1.3,18/10/2023,100,753.8,0
-15.7258,135.7141,379.9,1.6,1.2,18/10/2023,100,273.2,0
-15.7147,135.712,397,1.6,1.2,18/10/2023,100,442,0
-15.7172,135.6972,383.7,1.6,1.2,18/10/2023,100,310.3,0
-15.7159,135.7064,390.1,1.6,1.2,18/10/2023,100,369.6,0
-16.4645,130.5081,364.7,1,1,18/10/2023,100,82.9,0
-16.4658,130.4988,362.1,1,1,18/10/2023,100,76.1,0
-17.3892,123.0476,361.1,2.9,1.6,18/10/2023,100,330.9,0
-17.3921,123.0204,389.7,2.9,1.6,18/10/2023,100,847.9,0
-17.4185,122.6217,371.3,3.2,1.7,18/10/2023,100,576,0
-17.3324,122.5749,375.4,3.2,1.7,18/10/2023,100,631.1,0
-15.6985,134.7758,376.2,1.4,1.2,18/10/2023,100,185.4,0
-15.7006,134.7629,379,1.4,1.2,18/10/2023,100,201.8,0
-17.3172,122.5731,398.8,3.2,1.7,18/10/2023,100,1226.1,0
-17.3203,122.5431,372.7,3.2,1.7,18/10/2023,100,586.2,0
-17.3021,122.5712,371.9,3.2,1.7,18/10/2023,100,569.4,0
-17.2701,123.0222,363.8,2.9,1.6,18/10/2023,100,367.3,0
-17.3167,122.5982,365.5,3.2,1.7,18/10/2023,100,448.3,0
-17.3198,122.5688,415.5,3.2,1.7,18/10/2023,100,1835,0
-17.3231,122.5387,360.9,3.2,1.7,18/10/2023,100,397.4,0
-17.3047,122.567,369.7,3.2,1.7,18/10/2023,100,526.8,0
-15.6844,134.4963,362.4,1.3,1.1,18/10/2023,100,113.2,0
-15.6578,134.4663,374.3,1.3,1.1,18/10/2023,100,174.7,0
-15.6335,134.4301,379.4,1.3,1.1,18/10/2023,100,204.8,0
-15.5834,134.6775,366.5,1.4,1.2,18/10/2023,100,128.6,0
-15.6253,134.4161,372.8,1.3,1.1,18/10/2023,100,169.3,0
-15.617,134.4021,362.7,1.3,1.1,18/10/2023,100,120.9,0
-15.5522,134.4789,401.7,1.3,1.1,18/10/2023,100,380.3,0
-15.5542,134.4666,367.6,1.3,1.1,18/10/2023,100,147.5,0
-15.5478,134.4599,364.7,1.3,1.1,18/10/2023,100,126,0
-15.5396,134.4459,383.2,1.3,1.1,18/10/2023,100,236.5,0
-15.5274,134.4564,388.8,1.3,1.1,18/10/2023,100,271.9,0
-16.0967,130.3122,378.5,1,1,18/10/2023,100,125.2,0
-19.4524,132.3138,436.9,1,1,18/10/2023,100,543.5,0
-19.4538,132.3043,389.7,1,1,18/10/2023,100,181.8,0
-19.4364,132.3598,387.3,1,1,18/10/2023,100,165.7,0
-19.808,129.0319,379,1.2,1.1,18/10/2023,100,160.9,0
-19.8094,129.0206,363.4,1.2,1.1,18/10/2023,100,89.9,0
-19.2566,132.4539,360.4,1,1,18/10/2023,100,63.2,0
-19.1404,132.8582,360.5,1,1,18/10/2023,100,72.7,0
-19.1419,132.8485,363.8,1,1,18/10/2023,100,80.8,0
-19.1449,132.8291,371.8,1,1,18/10/2023,100,104,0
-19.1463,132.8194,362.1,1,1,18/10/2023,100,72.1,0
-19.1314,132.8567,467.7,1,1,18/10/2023,100,999.4,0
-19.1329,132.847,443.6,1,1,18/10/2023,100,646.5,0
-19.1358,132.8276,374.3,1,1,18/10/2023,100,116.8,0
-13.8786,135.863,381.9,1.8,1.3,18/10/2023,100,333.1,0
-13.8759,135.8792,362.8,1.8,1.3,18/10/2023,100,178.9,0
-14.2938,133.3752,361.7,1.2,1.1,18/10/2023,100,88.2,0
-13.8876,135.8813,362.7,1.8,1.3,18/10/2023,100,179.8,0
-14.6443,132.842,370.7,1.1,1.1,18/10/2023,100,110.6,0
-14.9986,130.906,364.1,1,1,18/10/2023,100,73.9,0
-12.2943,134.4246,376.4,1.5,1.2,18/10/2023,100,219.2,0
-12.9317,134.2089,391.1,1.4,1.2,18/10/2023,100,308.7,0
-12.9337,134.1961,388.3,1.4,1.2,18/10/2023,100,291.7,0
-12.8945,134.1959,392.6,1.4,1.2,18/10/2023,100,329.7,0
-12.7968,133.9019,360.7,1.4,1.2,18/10/2023,100,117.3,0
-14.7057,134.8434,385.5,1.5,1.2,18/10/2023,100,273.5,0
-14.7035,134.8567,399,1.5,1.2,18/10/2023,100,398.2,0
-14.7142,134.8586,364.2,1.5,1.2,18/10/2023,100,135.3,0
-13.0903,134.3013,366.3,1.4,1.2,18/10/2023,100,148.1,0
-13.0798,134.2995,368.3,1.4,1.2,18/10/2023,100,159.2,0
-13.0829,134.3066,375.1,1.4,1.2,18/10/2023,100,195.7,0
-13.0282,134.3781,386.4,1.4,1.2,18/10/2023,100,274.6,0
-13.0303,134.365,365.7,1.4,1.2,18/10/2023,100,139.6,0
-13.0176,134.3763,367.6,1.4,1.2,18/10/2023,100,151.9,0
-13.0197,134.3632,429.3,1.4,1.2,18/10/2023,100,790,0
-13.0219,134.35,363.8,1.4,1.2,18/10/2023,100,134.6,0
-12.9505,134.2253,377.1,1.4,1.2,18/10/2023,100,210.8,0
-14.712,134.8719,369.6,1.5,1.2,18/10/2023,100,165.5,0
-16.5733,124.8914,366.4,2.1,1.4,18/10/2023,100,251.5,0
-14.1902,131.64,368.1,1,1,18/10/2023,100,89.1,0
-14.1978,131.6508,362.8,1,1,18/10/2023,100,72.5,0
-14.5087,130.0258,362.6,1,1,18/10/2023,100,68.4,0
-14.515,130.0458,361.3,1,1,18/10/2023,100,64.4,0
-15.2405,125.1548,363.9,1.9,1.3,18/10/2023,100,196.3,0
-11.652,133.0461,363,1.3,1.1,18/10/2023,100,102.8,0
-11.3041,131.3459,360.2,1.1,1,18/10/2023,100,73.4,0
-11.3111,131.2983,372,1.1,1,18/10/2023,100,111.4,0
-11.2949,131.3445,380.5,1.1,1,18/10/2023,100,150.7,0
-11.2963,131.335,432,1.1,1,18/10/2023,100,528,0
-11.2978,131.3255,388.3,1.1,1,18/10/2023,100,186.4,0
-11.2992,131.3159,369.9,1.1,1,18/10/2023,100,105.7,0
-11.3006,131.3064,439.4,1.1,1,18/10/2023,100,609.5,0
-11.302,131.2969,454.6,1.1,1,18/10/2023,100,813.5,0
-21.5201,117.0318,374.7,3.4,1.7,18/10/2023,100,652.9,0
-21.5048,117.0283,364.7,3.4,1.7,18/10/2023,100,455.1,0
-21.5115,116.9962,399.1,3.4,1.7,18/10/2023,100,1320.2,0
-21.502,116.9893,364.8,3.4,1.7,18/10/2023,100,452.3,0
-21.5173,116.9929,381.6,3.4,1.7,18/10/2023,100,810,0
-21.5108,117.025,365.5,3.4,1.7,18/10/2023,100,470,0
-21.5262,117.0285,378.2,3.4,1.7,18/10/2023,100,730.8,0
-16.1239,144.9641,322.4,1.1,1,18/10/2023,100,21.5,0
-14.4325,143.4719,331.9,1,1,18/10/2023,100,29.8,0
-15.2403,145.089,334.8,1.1,1,18/10/2023,100,37.4,0
-16.0856,144.8908,344,1.1,1,18/10/2023,100,54.5,0
-17.0764,145.5222,326.7,1.1,1.1,18/10/2023,100,29.7,0
-15.5094,134.655,344.4,3.3,1.7,18/10/2023,100,291.6,0
-15.5151,134.6851,322.1,3.3,1.7,18/10/2023,100,111.8,0
-15.5117,134.6592,353.2,3.3,1.7,18/10/2023,100,396.4,0
-17.1458,145.4957,321,1.1,1.1,18/10/2023,100,21.6,0
-17.1363,145.497,330.3,1.1,1.1,18/10/2023,100,34.7,0
-17.1349,145.4866,321.1,1.1,1.1,18/10/2023,100,22.1,0
-20.3306,133.4511,320.4,3.2,1.7,18/10/2023,100,102.6,0
-24.4215,151.8998,323,3.9,1.8,18/10/2023,100,162.3,0
-21.2385,136.6082,320.4,1.8,1.3,18/10/2023,100,46.3,0
-20.3456,133.4477,327.2,3.2,1.7,18/10/2023,100,147.1,0
-18.8873,131.5996,321.4,4.7,2,18/10/2023,100,193,0
-19.9928,137.1308,342.7,1.8,1.3,18/10/2023,100,109.8,0
-20.0043,137.1285,337.7,1.8,1.3,18/10/2023,100,90.4,0
-18.888,131.5945,322.4,4.7,2,18/10/2023,100,201,0
-20.0012,137.1233,325.5,1.8,1.3,18/10/2023,100,53.6,0
-20.3018,133.3705,348.8,3.3,1.7,18/10/2023,100,333.1,0
-20.3079,133.401,380.8,3.2,1.7,18/10/2023,100,864.4,0
-20.3139,133.4313,337,3.2,1.7,18/10/2023,100,212.7,0
-20.3229,133.3976,326.8,3.2,1.7,18/10/2023,100,136.1,0
-20.3289,133.4279,367.2,3.2,1.7,18/10/2023,100,582.3,0
-20.3182,133.3907,381.3,3.2,1.7,18/10/2023,100,881.6,0
-20.3244,133.421,370.5,3.2,1.7,18/10/2023,100,650.5,0
-20.3395,133.4176,322.9,3.2,1.7,18/10/2023,100,119.9,0
-18.6656,131.8522,321.8,4.6,2,18/10/2023,100,177.4,0
-17.4585,127.2249,332.8,3.2,1.7,18/10/2023,100,168,0
-17.462,127.2577,333.4,3.2,1.7,18/10/2023,100,174.4,0
-17.4739,127.2248,344.2,3.2,1.7,18/10/2023,100,271.2,0
-17.4772,127.2561,338.5,3.2,1.7,18/10/2023,100,220.3,0
-17.4707,127.2178,328.1,3.2,1.7,18/10/2023,100,142.2,0
-17.4738,127.2493,341.9,3.2,1.7,18/10/2023,100,258.4,0
-17.2646,123.071,328.1,1.6,1.2,18/10/2023,100,47.8,0
-17.2866,123.0683,328.3,1.6,1.2,18/10/2023,100,47.6,0
-17.2903,123.0771,321.2,1.6,1.2,18/10/2023,100,32.2,0
-18.8238,122.9247,343.4,1.6,1.2,18/10/2023,100,95.4,0
-18.6089,125.9362,324.3,2.7,1.6,18/10/2023,100,83.4,0
-18.6255,125.9593,320.2,2.7,1.6,18/10/2023,100,64.3,0
-18.7904,122.9291,327.7,1.6,1.2,18/10/2023,100,52.8,0
-18.8089,122.8963,352.6,1.6,1.2,18/10/2023,100,130.9,0
-18.8108,122.9112,341.8,1.6,1.2,18/10/2023,100,88.3,0
-18.8201,122.8949,359.8,1.6,1.2,18/10/2023,100,166.5,0
-18.8197,122.888,338.1,1.6,1.2,18/10/2023,100,76.1,0
-18.8326,122.9014,333.6,1.6,1.2,18/10/2023,100,63.3,0
-18.8362,122.9313,334.3,1.6,1.2,18/10/2023,100,66,0
-18.8491,122.9449,324.5,1.6,1.2,18/10/2023,100,44.9,0
-19.0319,122.6687,352.7,1.5,1.2,18/10/2023,100,128.9,0
-19.0337,122.6831,329.5,1.5,1.2,18/10/2023,100,52.2,0
-19.0447,122.6817,342.1,1.5,1.2,18/10/2023,100,86.9,0
-19.0465,122.6961,353.1,1.5,1.2,18/10/2023,100,130,0
-19.0575,122.6947,363.2,1.5,1.2,18/10/2023,100,180.9,0
-19.5843,122.9863,328.7,1.6,1.3,18/10/2023,100,55.6,0
-22.1516,116.1074,321.5,1,1,18/10/2023,100,19.1,0
-22.1532,116.1174,321,1,1,18/10/2023,100,17.9,0
-21.7888,116.2072,320.9,1,1,18/10/2023,100,17.8,0
-28.7457,148.9749,363.2,1,1,19/10/2023,100,74,0
-24.3012,150.762,377.1,1.3,1.1,19/10/2023,100,185.8,0
-25.255,148.4732,361.6,1,1,19/10/2023,100,84.3,0
-25.2684,148.5069,366.7,1,1,19/10/2023,100,97.8,0
-22.9399,148.591,368.1,1.1,1,19/10/2023,100,107,0
-19.1919,145.877,368.1,1,1,19/10/2023,100,96.9,0
-17.1138,145.4777,402.2,1,1,19/10/2023,100,257.3,0
-17.1124,145.487,403.2,1,1,19/10/2023,100,261.9,0
-17.1213,145.4884,395.3,1,1,19/10/2023,100,213.8,0
-17.12,145.4977,391.1,1,1,19/10/2023,100,190.4,0
-17.3256,144.965,382.7,1,1,19/10/2023,100,149.7,0
-15.5008,144.0743,385.8,1,1,19/10/2023,100,166.8,0
-15.5821,143.8886,399.8,1,1,19/10/2023,100,254.2,0
-15.5808,143.8982,372.2,1,1,19/10/2023,100,117.2,0
-13.35,142.201,364.2,1.2,1.1,19/10/2023,100,105.2,0
-13.3485,142.2116,376.4,1.2,1.1,19/10/2023,100,154.5,0
-13.3581,142.2129,369.5,1.2,1.1,19/10/2023,100,122.4,0
-13.3705,142.1932,452.7,1.2,1.1,19/10/2023,100,911.7,0
-13.3691,142.2037,411.1,1.2,1.1,19/10/2023,100,386.8,0
-13.3677,142.2143,402.3,1.2,1.1,19/10/2023,100,310.7,0
-13.3662,142.2248,374.6,1.2,1.1,19/10/2023,100,141.8,0
-12.2468,142.878,397.3,1.1,1,19/10/2023,100,246.3,0
-11.7567,142.5021,365.3,1.1,1,19/10/2023,100,100.6,0
-11.7711,142.5343,365.9,1.1,1,19/10/2023,100,99.8,0
-11.7698,142.5441,381.8,1.1,1,19/10/2023,100,163.7,0
-12.9191,134.1336,377.9,4.4,1.9,19/10/2023,100,1141.4,0
-12.9211,134.1415,378.9,4.4,1.9,19/10/2023,100,1167.1,0
-12.2134,142.2404,385.3,1.1,1.1,19/10/2023,100,193.6,0
-12.2228,142.2418,419,1.1,1.1,19/10/2023,100,443.4,0
-12.2455,142.8876,402.6,1.1,1,19/10/2023,100,279.7,0
-12.2441,142.8972,373.2,1.1,1,19/10/2023,100,124.6,0
-12.252,142.9082,360.6,1.1,1,19/10/2023,100,82.3,0
-22.9963,133.0841,364.2,4.2,1.9,19/10/2023,100,632,0
-22.9796,133.0798,406,4.2,1.9,19/10/2023,100,2183.2,0
-22.9885,133.0399,392,4.2,1.9,19/10/2023,100,1500.7,0
-22.984,133.115,361.4,4.3,1.9,19/10/2023,100,571.4,0
-22.9928,133.0748,375.6,4.2,1.9,19/10/2023,100,933.3,0
-22.9673,133.1107,367.6,4.3,1.9,19/10/2023,100,726.2,0
-22.9761,133.0704,409.2,4.2,1.9,19/10/2023,100,2356.9,0
-22.9848,133.0305,373.4,4.2,1.9,19/10/2023,100,852.9,0
-22.9594,133.0661,372,4.2,1.9,19/10/2023,100,853,0
-22.6644,126.8375,361.1,1.6,1.2,19/10/2023,100,114.4,0
-22.8084,126.6232,366.3,1.5,1.2,19/10/2023,100,139.8,0
-22.7979,126.6588,368.6,1.5,1.2,19/10/2023,100,163.2,0
-22.7814,126.6254,361.2,1.5,1.2,19/10/2023,100,118.7,0
-22.8033,126.6519,416.7,1.5,1.2,19/10/2023,100,618.3,0
-22.8008,126.6663,379.4,1.5,1.2,19/10/2023,100,229.4,0
-21.9741,133.0903,373.7,4.5,1.9,19/10/2023,100,980.6,0
-21.982,133.1373,374.8,4.5,2,19/10/2023,100,1026.9,0
-21.9992,133.1416,364.1,4.5,2,19/10/2023,100,711.1,0
-21.9736,133.0952,377.1,4.5,1.9,19/10/2023,100,1089,0
-21.9813,133.1421,372.9,4.5,2,19/10/2023,100,963.6,0
-21.9985,133.1464,361.9,4.5,2,19/10/2023,100,655,0
-22.7439,130.4911,375.3,2.8,1.6,19/10/2023,100,501.2,0
-22.7311,130.4933,360.6,2.8,1.6,19/10/2023,100,294.5,0
-22.7453,130.4967,374.8,2.8,1.6,19/10/2023,100,492.7,0
-23.1775,131.8567,361.4,3.4,1.7,19/10/2023,100,409.6,0
-23.1707,131.8895,385.9,3.4,1.7,19/10/2023,100,947.9,0
-22.941,133.0571,395.2,4.2,1.9,19/10/2023,100,1672,0
-22.9323,133.0973,364.2,4.3,1.9,19/10/2023,100,654.2,0
-22.9577,133.0615,360.4,4.2,1.9,19/10/2023,100,565,0
-23.171,131.8597,367.6,3.4,1.7,19/10/2023,100,523.1,0
-23.1639,131.8925,374.8,3.4,1.7,19/10/2023,100,677.8,0
-22.9426,133.0617,401.6,4.2,1.9,19/10/2023,100,1975.8,0
-20.1989,131.0608,362,3.5,1.8,19/10/2023,100,446.6,0
-20.5771,128.7506,362.6,2.3,1.5,19/10/2023,100,236.1,0
-20.5802,128.7436,362.7,2.3,1.5,19/10/2023,100,237.3,0
-20.2321,130.1106,375.1,3,1.6,19/10/2023,100,595.6,0
-20.2377,130.0828,361.7,3,1.6,19/10/2023,100,382.5,0
-20.2176,130.1075,395,3,1.6,19/10/2023,100,1043.4,0
-20.203,130.1043,369.7,3,1.6,19/10/2023,100,512.9,0
-21.8424,120.3797,366.7,1.1,1,19/10/2023,100,85.4,0
-21.8438,120.3696,378.5,1.1,1,19/10/2023,100,129.9,0
-20.233,130.1062,367.9,3,1.6,19/10/2023,100,474,0
-20.2185,130.103,393,3,1.6,19/10/2023,100,990.8,0
-20.2039,130.0997,363.6,3,1.6,19/10/2023,100,420.3,0
-20.0939,130.1929,366.9,3,1.7,19/10/2023,100,475.5,0
-20.0342,130.024,361.5,3,1.6,19/10/2023,100,402.5,0
-20.0197,130.0208,361.1,3,1.6,19/10/2023,100,392.5,0
-19.931,130.0838,372.4,3,1.7,19/10/2023,100,564.1,0
-19.9366,130.0556,385.2,3,1.6,19/10/2023,100,815.1,0
-19.9164,130.0805,393.9,3,1.7,19/10/2023,100,1031.7,0
-19.9221,130.0523,362.1,3,1.6,19/10/2023,100,403.5,0
-19.9306,130.0757,391.2,3,1.7,19/10/2023,100,963.9,0
-19.936,130.0475,387.3,3,1.6,19/10/2023,100,869.2,0
-19.916,130.0724,374.9,3,1.7,19/10/2023,100,613,0
-20.5749,126.2996,367.4,1.6,1.2,19/10/2023,100,148.5,0
-20.5639,126.2975,422.8,1.6,1.2,19/10/2023,100,744.7,0
-20.5665,126.2828,367.6,1.6,1.2,19/10/2023,100,145,0
-19.4005,132.1848,383.3,4.4,1.9,19/10/2023,100,1326.6,0
-19.4091,132.1444,369.5,4.4,1.9,19/10/2023,100,868.3,0
-20.553,126.2953,466.4,1.6,1.2,19/10/2023,100,1759.8,0
-20.5556,126.2806,449.1,1.6,1.2,19/10/2023,100,1274.7,0
-20.5447,126.2785,435.8,1.6,1.2,19/10/2023,100,984.2,0
-20.5472,126.2638,369.5,1.6,1.2,19/10/2023,100,161.2,0
-20.553,126.2898,459.1,1.6,1.2,19/10/2023,100,1549.3,0
-20.5554,126.2751,380.1,1.6,1.2,19/10/2023,100,238.5,0
-20.542,126.2877,387.5,1.6,1.2,19/10/2023,100,309.2,0
-20.5445,126.2729,423.2,1.6,1.2,19/10/2023,100,756.3,0
-19.4003,132.1801,384,4.4,1.9,19/10/2023,100,1352.7,0
-21.782,116.2181,366.1,1.8,1.3,19/10/2023,100,180.2,0
-19.1759,132.0303,365.8,4.3,1.9,19/10/2023,100,738.3,0
-19.1731,132.0217,369,4.3,1.9,19/10/2023,100,829.5,0
-19.0194,131.7319,385.3,4.2,1.9,19/10/2023,100,1280.5,0
-19.0151,131.723,390.5,4.2,1.9,19/10/2023,100,1479.5,0
-18.7059,131.634,369.3,4.2,1.9,19/10/2023,100,773,0
-18.7104,131.6681,361.4,4.2,1.9,19/10/2023,100,580.2,0
-18.7182,131.6292,368.2,4.2,1.9,19/10/2023,100,744.9,0
